,user,location,text 
375,ShuuBetterRun,they/them,The #GameDevPaidMe is so good and so useful. Making me even more sure of my worth as a designer and programmer and also painfully aware of how underpaid some folks are. Oof.
376,Bloodyspasm,Belgium,"32, white male in Belgium #GameDevPaidMe 

2017-now, Community Manager at Cronos Interactive, ~€28K
(This is netto, AFTER taxes and I currently work 4/5)

I can comfortably live off this and support my wife and two kids.

https://t.co/pJvoWSyjUA"
377,CJLLmusique,Montréal,"#GameDevPaidMe

I’ve been fighting for pay transparency for some years in our industry here in Quebec, got no support - and even a message of disinterest - from @LaGuildeQuebec - the biggest cooperative of the industry."
378,MrBehemo,Edinburgh « Scotland « Europe,"#GameDevPaidMe My case is weird.

A bunch of unrelated dayjobs, and now a related dayjob... but from almost-solo indie dev I've made the princely sum of £1.3k pa.

Teaching game dev and coding in a publicly funded college is what pays the rent, at £35k pa."
379,weltraumimport,FFXIV Ragnarok - Germany,"#GameDevPaidMe (note that i didn't have a fully hired position at studios, yet i was still lead designer at internships lmfao)

fulltime internship (2018):
- at 2 different studios 2€/hour

Sidejob Freelancing (19-20):
- at uni 10€/hour
- licensed commissions 5€/hour"
380,_cosmic_cat_,"Denver, CO","Hey since #GameDevPaidMe is trending, can we get #AnimationPaidMe trending too? As an aspiring animator I'm trying to scope out the best fields/positions and companies to work at."
381,altaliasaccount,,"Moral of the #GameDevPaidMe hashtag, dont bother being a game dev unless you're extremely dedicated and passionate. The industry is absolutely punishing, and is getting worse by the year. always have a backup plan."
382,Tenmar,,#gamedevpaidme Glad to see the taboo of talking about how much a person makes is going away. I'll always remember the people who didn't want me to talk about how much I make was always management. Companies want people to be quite.
383,haikus_by_KN,"Saint-Denis, France","Every time you call workers with higher salaries than yours ""rich"", the *actual rich* are laughing a little harder on the way to the bank. #GameDevPaidMe is a collective effort to raise everyone up, not to be further divided."
384,Camden_J_,Vice City ,"#GameDevPaidMe to play their shitty game about terrorist attacks called ""School Shooter simulator 2014 Sandy hook DLC"" i blocked him later"
385,FXBl4ckout,"Frisco, TX","#GameDevPaidMe seeing this hashtag and throwing in my two cents. Dont be afraid to negotiate your salary. The company went through the trouble of giving you an offer, the worse they can say is no"
386,vectorpoem,Ohlone Land,"#GameDevPaidMe not nearly enough for all the shit it's put me through, and that's all i have to say to anyone who wants to pursue it as a career. don't assume you'll be one of the lucky ones."
387,IanSchreiber,"Rochester, NY, USA","If you're in the game industry (or thinking about it) you owe it to yourself to check out the #GameDevPaidMe hashtag right now - it's glorious, lots of people sharing salary info which is normally kind of a societal taboo."
388,Starfire65563,"Detroit, MI","I would gladly pay more money for video games if needed. Y’all should be paid way more. In a perfect world I shouldn’t have to pay too much more, studios should be paying more especially studios like EA, but then where would that leave indie studios?🤔 #GameDevPaidMe https://t.co/9MsK8K6bzY"
389,BreadSt91706805,East Coast,"This #GameDevPaidMe is right on time. For several years I've been thinking about starting a union for IT workers, scientists, engineers and developers. They are the core to many functions yet share the least in these multi million/billion dollar profits."
390,Rafaknight_rk,Brazil,"#GameDevPaidMe 
Honestly it kind bothers me how the highest payment I ever got, after working for 7 years for multiple companies, is the same or lower than a Junior Artist.

I wonder if that's something common for Freelancer foreigners artists."
391,thedak,"Singapore, Melbourne, NYC","Food for thought from @kkukshtel, off the threads from #GameDevPaidMe https://t.co/tPMPQngAxe"
392,Kukiolworks,"Barcelona, Spain","#GameDevPaidMe 30k, concept artist for a year, haven't found an art job in the game industry since 2017, I'm not sure if I am a failure"
393,Josh_Sankarlal,"Ontario, CA","The results of #GameDevPaidMe is disheartening to some but I see a lot of students saying that they're reconsidering their major because of it...

In any instance no matter what field please don't decide your major with pay being the only factor. Cliche as it is, do what you love"
394,Daveygunface,Valhalla,"#GameDevPaidMe
Honestly I'm surprised people are only just now finding about how little  you get paid for designing video games.  Probably because games like Red Dead Redemption 2 had more controversy about a feminist in the game then the fucking 100 hour work weeks."
395,NoahAlzayer,"Los Angeles, CA","#GameDevPaidMe: 30 cishet white/Arab American

'11-'13 Freelance During Grad School: $500-1200 per rig

'12 Rigging Intern, 2K (Bay Area) - $18/hr + housing + reloc

'13-'15 Assoc. Rigger, Schell (Pittsburgh) - $50k -&gt; $52k/yr

'15-16' Assoc. CTD, Insomniac (LA) - $30 -&gt; ~$31/hr"
396,raposabranca13,mariaraposabranca@gmail.com,"Well... #gamedevpaidme is making me positive that working with games outside of the US, Canada, and some parts of Europe is pretty much ASKING to starve.

The complaints: ""Wow, I'm underpaid compared to x position/company/what the company earns""

Me: *crying in Brazilian*"
397,fictograph,PHL to LAX 🇺🇲 to VAN 🇨🇦,"#GameDevPaidMe 

Finally,

Sr Tech Artist, 2018: $95K CAD
Sr Tech Artist, 2019: $98K CAD

I was further compensated with immigration and legal services, RSU stock grants, and a yearly performance bonus. 

But these are kinda variable in value even on the day so IDK if it helps."
398,KatieDeSousa,Greater Vancouver,"#GameDevPaidMe Riot Games/Santa Monica
$200 per splash - freelance for Riot in 2011
45k-55k Splash Artist, in-house, 2012
70k I complained about being underpaid and my AD listened (thanks Adam!) 2012
100k Senior Concept Artist 2013
I left Riot somewhere between 110k-120k in 2016"
399,SpankUhMuffin,"Queens, NY","#GameDevPaidMe

MHarris Games (2015 - Current): $0/hour

Am I doing this right?"
400,AustinKelmore,"London, England","#GameDevPaidMe 13 years of game dev pay as a cis white man (from memory):

Seattle:
2007-11 Associate Programmer $56-60k
2011-15 Programmer $85-100k + bonus/stock
2015-17 Lead Programmer $118k + bonus/stock

London:
2017-19 Senior Programmer £58-60k + bonus
2020 Eng Manager £82k"
401,fictograph,PHL to LAX 🇺🇲 to VAN 🇨🇦,"#GameDevPaidMe

Tech Artist, Mid-level, 2014: $75K/yr
Tech Artist, Mid-level, 2015: $78K/yr
Tech Artist, Mid-level, 2016: $82K/yr... that became $96K from the sheer amount of OT.

Then laid off."
402,TomHughes1994,"Manchester, England","This #GameDevPaidMe has been super interesting, like some of the salaries seem so polar opposites its mad!"
403,RetnaburnX,,"Hijacking #GameDevPaidMe because I see a lot of six-figure salaries. I'm a trucker. I live in the truck, work up to 14 legal hours every day, often get little sleep, wake up in a different state daily, and do not get to see my friends or family. I make $40k a year."
404,YTSquarePegs,"Portage, MI","Oh, we playing the #GameDevPaidMe game? Cool. 2003 is when this starts.

EA Tiburon started me out at $8 an hour as a temp tester. When I was made full time, I got moved up to big time $9.50 an hour. When I moved up to QA Lead, I got $32k a year. Senior QA manager - $60k."
405,buildbox,"Los Angeles, CA ","Are you ready to #create the next hit #game?

https://t.co/jcWh3q7YYa

#nocode #gamedev #gamedevpaidme  #indiedev #indiedevhour #indiedevworldorder #buildbox https://t.co/I5RqoBqwel"
406,inttruthart,,Reading the #GameDevPaidMe tag as an artist https://t.co/fBk0GP1TaZ
407,minun,,#GameDevPaidMe depressing looking at this hashtag realizing i make more working my shitty pool job than jobs i wanted to have as a kid
408,UrbanCDN,"Calgary, Canada","Going through #GameDevPaidMe is crazy, The disparity is remarkable from person to person for similar jobs."
409,Durty_Weeb_owo,,#GameDevPaidMe female QA first job 15.5k second 17k and third 16.6k xD but where i live is cheap and i do art and other bits on the side :)
410,KerrieLake,"Hamilton, Ontario","#GameDevPaidMe 

27 y/o white F, Canada, degree is non-gamedev related, 3~ years as a freelance pixel artist. Most clients are US based so I give my rates in USD.

2017- $15 USD/hr
2018- $20-$28 USD/hr
2019- $25-28 USD/hr
2020- $25-40 USD/hr

No benefits, all before income taxes."
411,HyprmonkeyGames,"South Carolina, USA","I worked on battlebash for a little over a year #gamedevpaidme like $30, some cool software and a lot of knowledge.

It's free now if you want to try https://t.co/UIQIVke5xL"
412,digibawb,,"So, I've thought about doing this before, but it's a really difficult thing for me to do...

Principal Programmer - $100k USD (converted from GBP)

Here 2002-now

Could I be paid more by moving around, etc? Almost certainly, but not what I've decided to do.

#GameDevPaidMe"
413,salvadorantrash,,See al this #GameDevPaidMe stuff is scaring me. Someone PLEASE TELL ME ITS WORTH IT FOR A DEGREE https://t.co/9hH9qkjc4K
414,DannyAraya,"Austin, TX","Everyone doing #AnimationPaidMe and #GameDevPaidMe  , please make sure to add whether those numbers are per week, per month, etc.  A lot of people outside the U.S. may not have the context necessary to assume correctly"
415,MindTrapGam3,,me swimming in this new #GameDevPaidMe hashtage. https://t.co/7XGOar50JB
416,Selestrielle,"Montreal, Canada","#GameDevPaidMe

I'm not super experienced, but if it can give a ballpark amount for newcomers to the industry.

I'm a Junior Writer at Eidos Montreal. I was hired in 2017 for 42k/year."
417,mstfacmly,Tio'Tia:ke,"#GameDevPaidMe

2k14: 800$
2k15: Nothing
2k16: Nothing
2k17: Nothing
2k18: 2k$
2k19: 12k$

So... you know"
418,RoociferVonRoo,In my grave.,"#GameDevPaidMe a few dollars when I made a flappy bird clone overnight while on a shit ton of cocaine. 

We all make dark choices sometimes, mine was changing focus from real gaming to mobile gaming for a bit."
419,so_good_lin,9th circle of heck,"#GameDevPaidMe USA, white trans man, Software Engineer.

Internships (2012-2016):
- first 2 were unpaid 
- third $10/hr
- fourth w EA $20/hr

Full time:
- EA, 2016-2017: $88k, 1yr raise to $91k
- Blizzard, 2018-now: $80k, no raise yet https://t.co/d4MkacYZNM"
420,yangguonow,"上海, 中华人民共和国","#GameDevPaidMe 
Here is Chengdu, China.
100k RMB / year, about 15K USD
My work includes: game design, programmer, user operation.🤣🤣"
421,TheVortexRising,Aggramar,"As an indie studio with no revenue, all funds out of @CAKovalik pocket, no one is paid less than $15.00/ hour. It's not great, but it's only going up from here. 

What's surprising is that we pay more than a lot of the entry gigs we've seen under #GameDevPaidMe"
422,scottcolverson,United Kingdom,"seeing #GameDevPaidMe and seeing people on 6 times my salary in the US is actually scary and theyre only a few years older than me, I don't see any british game devs sharing though, I'm not in a game job yet but it would be cool to see what its like in the uk"
